_id,cod_ccr,nome_ccr,cr_ccr,ch_ccr,desc_matriz,fase_oferta,ccr_obrigatorio,ccr_optativo,nome_campus,cod_uffs,cod_emec,nome_curso,turno,per_ingresso,em_andamento,data_atualizacao
5bc74b4c-24c8-48d2-8d29-223577c5c032,GCB164,Genética de populações e evolução,4,60,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,6,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
889d9dae-65cf-4767-aa8f-8fce465d99e0,GCB165,Fisiologia animal,4,60,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,6,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
6d62f70e-88a2-48bd-a2fb-8def30b23f0a,GCB166,Microbiologia geral,4,60,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,6,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
606a903c-57f0-4bdf-bb38-14b2d8a58018,GCB167,Embriologia,2,30,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,6,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
026819eb-9c54-4ffa-b67a-9b45583d5f8c,GCB168,Biogeografia,2,30,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,6,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
9f3739a6-d029-4336-86ba-ae4cc9e176a8,GCB168,Biogeografia,2,30,77-AGRONOMIA - CERRO LARGO - 2017,0,Não,Sim,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
abc52021-a970-410d-aa95-eec8322df520,GCB169,Prática de ensino em ciências/biologia VI: temas transversais e contemporâneos em educação,3,45,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,6,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
1d276d43-3a10-47a4-aa3c-995e958e1494,GCB170,Genética humana e citogenética,2,30,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,7,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
69f25657-02e1-4378-8459-05e7e7988a6e,GCB171,Fundamentos de imunologia,2,30,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,7,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
c91bb190-fcce-4d19-ad28-49a4eba442c1,GCB172,Trabalho de conclusão de curso I,4,60,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,7,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
ac4ad0b0-1a63-4889-afe0-c4c817cee692,GCB173,Prática de ensino em ciências/biologia VII: educação ambiental,4,60,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,7,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
45d671dc-da28-47bf-945b-8152f66a6a52,GCB174,Estágio supervisionado III: ciências do ensino fundamental,7,105,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,7,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
2c1f98d3-9003-4364-816f-e9a8a945e7f2,GCB175,Parasitologia básica,2,30,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,8,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
3f32d00c-addc-4e90-a63d-9da60d0d7213,GCB176,Trabalho de conclusão de curso II,4,60,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,8,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
6c2ec359-7a27-422f-a89f-1f25bd7869dd,GCB177,Estágio supervisionado IV: biologia do ensino médio,7,105,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,8,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
f200d2a3-003c-4d79-8a8a-31966af0ab55,GCB178,Práticas integradoras de campo,3,45,77-AGRONOMIA - CERRO LARGO - 2017,0,Não,Sim,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
be2ad307-f799-44d6-803a-bed4930d0e49,GCB178,Práticas integradoras de campo,3,45,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,6,Sim,Não,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
fd69877e-1088-4d8b-91ba-aab7b84d9825,GCB179,Biologia humana,4,60,48-FÍSICA - CERRO LARGO - 2013,5,Sim,Não,Cerro Largo,4100,1152566,FÍSICA,NOTURNO,Não,Sim,2021-08-19
f54716e5-e354-4267-8ffa-9504e73eecca,GCB180,Biodiversidade,4,60,48-FÍSICA - CERRO LARGO - 2013,6,Sim,Não,Cerro Largo,4100,1152566,FÍSICA,NOTURNO,Não,Sim,2021-08-19
bb8eec31-3bda-4313-8539-f222045dd66a,GCB181,Temas transversais e o ensino de ciências,4,60,48-FÍSICA - CERRO LARGO - 2013,7,Sim,Não,Cerro Largo,4100,1152566,FÍSICA,NOTURNO,Não,Sim,2021-08-19
8200cae0-52c9-45e0-b9be-a2ec08d66a8d,GCB182,Estagio curricular supervisionado III: ciências no ensino fundamental,7,105,48-FÍSICA - CERRO LARGO - 2013,8,Sim,Não,Cerro Largo,4100,1152566,FÍSICA,NOTURNO,Não,Sim,2021-08-19
15357a20-aa69-41b5-8f28-faed19528e32,GCB183,Biodiversidade,4,60,49-QUÍMICA - CERRO LARGO - 2013,8,Sim,Não,Cerro Largo,4120,1152567,QUÍMICA,NOTURNO,Não,Sim,2021-08-19
70ec5ef8-5c46-49b2-bd16-3ba667263d9d,GCB184,Ecologia aplicada,3,45,57-ENGENHARIA AMBIENTAL E SANITÁRIA - CHAPECÓ - 2013,2,Sim,Não,Chapecó,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Sim,Sim,2021-08-19
3536981e-ab41-44b0-9d61-31d37fbe9ae3,GCB186,Biologia humana,4,60,49-QUÍMICA - CERRO LARGO - 2013,7,Sim,Não,Cerro Largo,4120,1152567,QUÍMICA,NOTURNO,Não,Sim,2021-08-19
06413746-e522-43f9-8168-99204538c604,GCB187,Biologia geral,6,90,51-QUÍMICA - REALEZA - 2013,6,Sim,Não,Realeza,3121,1152574,QUÍMICA,NOTURNO,Não,Sim,2021-08-19
327dce9c-946d-4757-91a7-59a6ad7724e4,GCB188,Bioquímica,4,60,51-QUÍMICA - REALEZA - 2013,10,Sim,Não,Realeza,3121,1152574,QUÍMICA,NOTURNO,Não,Sim,2021-08-19
bf916c1c-6ec2-4ab7-b1c2-428b86157324,GCB189,Biologia celular,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,1,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
d0f966f2-b35c-4d55-95ce-23c9b259f5df,GCB190,Embriologia,2,30,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,1,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
22d475d0-99d6-438b-a246-6deae2d64607,GCB191,Projeto integrador I,1,15,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,1,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
7ff3fbd3-ca03-4ab3-bb92-8dedd8316f53,GCB192,Diversidade e evolução de organismos fotossintetizantes e fungos,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,2,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
3de30fe7-927f-4436-ae59-f56cc3801dae,GCB193,Anatomia humana,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,2,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
b530072d-dc7a-45f0-b05b-6f06eea43dcc,GCB194,Histologia,3,45,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,2,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
49be13f6-5c8e-4d7a-9dd6-33554b47ceef,GCB195,Projeto integrador II,1,15,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,2,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
08fe6fff-bd88-4d6b-a0dd-45653f26fe27,GCB196,Zoologia dos invertebrados I,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,3,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
d9fc9fef-8d70-48dd-a4e2-e57d4f1c5c2a,GCB197,Projeto integrador III,1,15,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,3,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
91dd489c-eb4b-47e8-b140-519ec0e60f59,GCB198,Sistemática de plantas vasculares,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,4,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
af438191-fb34-42f1-9ecc-8115f2d7cfba,GCB199,Genética geral,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,4,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
e18572d5-98ee-40c0-befa-88b7bf738250,GCB200,Anatomia e fisiologia vegetal,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,5,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
69947ae8-8dc1-41fc-ae2c-a526f64e94bc,GCB201,Microbiologia geral e imunologia,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,5,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
a1156b28-29ca-41a1-a175-a30af9c7ccd3,GCB202,Projeto Integrador IV,1,15,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,4,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
09e2b469-310f-4f9b-b548-6fd94bcfec95,GCB203,Metodologia do ensino de ciências,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,5,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
92fee9d1-922b-4109-9fd9-cd71499f61df,GCB204,Projeto integrador V,1,15,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,5,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
9e01c906-99f7-4aaf-8b70-7545e46f974c,GCB205,Estágio curricular supervisionado em ciências I,6,90,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,6,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
cd5e8fc4-0a2b-4e02-97be-7dcbbd160577,GCB206,Zoologia dos invertebrados II,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,6,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
07049aa8-835a-4a4f-ae2a-dca60a9a90b3,GCB207,Parasitologia,3,45,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,6,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
1b5d265d-b1bc-4205-9c26-27ed64055de8,GCB208,Laboratório de ensino de ciências,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,6,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
f57bf6a6-6f09-41a7-a043-73f7e22e2a51,GCB209,Estágio curricular supervisionado em ciências II,8,120,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,7,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
4c293f3b-bc58-4231-860f-8530e7033ebd,GCB210,"Ecologia de organismos, populações e interações",4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,7,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
6b66fe47-f9ca-4426-9d6d-eff083537d52,GCB211,Bioestatística,3,45,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,7,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
e2f43542-47cf-4b34-90dd-2c9add85d014,GCB212,Biologia molecular,2,30,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,7,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
e5883658-40b0-46a4-91a6-0fd1df1fb78f,GCB213,Metodologia do ensino de biologia,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,7,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
ef5e3b8e-041a-4067-b99d-5443f405b821,GCB214,Saúde e educação sexual,3,45,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,7,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
4a251bb3-9058-4ebf-a263-22f32688a77f,GCB215,Estágio curricular supervisionado em biologia I,6,90,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,8,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
f2647669-665c-4c14-8bbb-5ac16cc893b4,GCB216,Zoologia dos cordados,6,90,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,8,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
57098bf0-9c5c-4a20-93fd-63261b8c1b55,GCB217,Ecologia de comunidades e ecossistemas,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,8,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
39ff2e6e-1fc6-4853-82bd-9baa8fd5e83f,GCB218,Biologia sanitária e ambiental,2,30,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,8,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
f7e7c34e-7ca0-48b1-83e4-aa4601922fed,GCB219,Laboratório de ensino de biologia,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,8,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
2e2518b6-017e-42a9-854f-ee242c0b284a,GCB220,Estágio curricular supervisionado em biologia II,8,120,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,9,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
55225d1c-7081-4261-8b38-e18cf15f6168,GCB221,Genética de populações,2,30,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,9,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
f6d615ca-f545-4765-8596-0c8ea9c8f48b,GCB222,Trabalho de conclusão de curso I,6,90,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,9,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
ac3608d0-3163-457d-8fc7-ff81a2a8a4da,GCB223,Fisiologia animal comparada,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,9,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
cf46e178-2ceb-4ea3-8734-2f26ac339db4,GCB224,Evolução,2,30,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,10,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
b15725c9-7edb-460e-aa58-50a382e0b7da,GCB225,Trabalho de conclusão de curso II,6,90,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,10,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
73e0e92b-a9d8-4709-a5d2-afccc1080c52,GCB226,Tópicos em educação ambiental,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,10,Sim,Não,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
4972d237-da3a-4464-ac2b-46a534004345,GCB227,Biologia para ciências I,2,30,52-FÍSICA - REALEZA - 2013,2,Sim,Não,Realeza,3101,1152572,FÍSICA,NOTURNO,Não,Sim,2021-08-19
077aa76d-aa05-4e45-90e3-4071901be5e1,GCB228,Biologia para ciências II,2,30,52-FÍSICA - REALEZA - 2013,4,Sim,Não,Realeza,3101,1152572,FÍSICA,NOTURNO,Não,Sim,2021-08-19
052a627f-0db1-4660-a8b7-b6b5cc53ead0,GCB229,Biologia para ciências III,2,30,52-FÍSICA - REALEZA - 2013,6,Sim,Não,Realeza,3101,1152572,FÍSICA,NOTURNO,Não,Sim,2021-08-19
2e21cc2e-2c87-49cb-aad2-babeaa94526f,GCB230,Toxicologia ambiental,3,45,59-ENGENHARIA AMBIENTAL E SANITÁRIA - ERECHIM - 2013,9,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Sim,2021-08-19
cdccdd92-8247-4734-8e42-e36bb4d8a9d6,GCB231,Microbiologia ambiental,3,45,59-ENGENHARIA AMBIENTAL E SANITÁRIA - ERECHIM - 2013,5,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Sim,2021-08-19
209fcfeb-fbd6-48f1-b0a1-a44d239ebbd0,GCB232,Bioquímica,4,60,92-CIÊNCIAS BIOLÓGICAS - LARANJEIRAS DO SUL – 2019,2,Sim,Não,Laranjeiras do Sul,2202,1455377,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Sim,Sim,2021-08-19
7620a0cc-ddf8-4cec-88d0-d64270f130a1,GCB232,Bioquímica,4,60,91-INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA – LARANJEIRAS DO SUL – 2019,0,Não,Sim,Laranjeiras do Sul,2531,1455378,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,NOTURNO,Sim,Sim,2021-08-19
0f874cd0-406e-4ce7-a8a5-d24f43e4d955,GCB232,Bioquímica,4,60,75-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2016,3,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Sim,Sim,2021-08-19
72bfc651-1389-42c5-bb11-019104cae928,GCB232,Bioquímica,4,60,80-AGRONOMIA - LARANJEIRAS DO SUL - 2017,2,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
e04eb99e-372f-43f2-970d-8ad56527566b,GCB232,Bioquímica,4,60,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,0,Não,Sim,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2021-08-19
e3c2ae9e-ef46-44ac-9f1c-bc2f7ab4252f,GCB233,Biologia celular e tecidual,4,60,77-AGRONOMIA - CERRO LARGO - 2017,0,Não,Sim,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
735df4c5-0faa-4369-82e1-22a5716bd10c,GCB233,Biologia celular e tecidual,4,60,32-AGRONOMIA - CERRO LARGO - 2010,0,Não,Sim,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2021-08-19
56ace43a-c5c4-4582-b369-8e11f29badbc,GCB234,Pesquisa na educação em ciências,3,45,48-FÍSICA - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4100,1152566,FÍSICA,NOTURNO,Não,Sim,2021-08-19
1c5523bd-660c-43f7-8c00-388be1341d69,GCB234,Pesquisa na educação em ciências,3,45,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
a79284a8-1e33-49c3-9012-386ff49003d2,GCB235,Educação ambiental,4,60,48-FÍSICA - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4100,1152566,FÍSICA,NOTURNO,Não,Sim,2021-08-19
332f0d07-e0b0-48e2-ae71-bc9ffedd8aac,GCB236,Bioquímica,5,75,48-FÍSICA - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4100,1152566,FÍSICA,NOTURNO,Não,Sim,2021-08-19
eb2afce2-0509-4da1-b284-762703951f97,GCB237,Nanotecnologia molecular,2,30,86-QUÍMICA - CERRO LARGO - 2018,0,Não,Sim,Cerro Largo,4120,1152567,QUÍMICA,NOTURNO,Sim,Sim,2021-08-19
a6c17a94-ab25-42c5-8010-f1cf54c1dfcf,GCB237,Nanotecnologia molecular,2,30,49-QUÍMICA - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4120,1152567,QUÍMICA,NOTURNO,Não,Sim,2021-08-19
912d0c56-61c2-4b19-8b53-53606b356790,GCB238,Pesquisa no ensino de ciências,2,30,49-QUÍMICA - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4120,1152567,QUÍMICA,NOTURNO,Não,Sim,2021-08-19
ef9fa4bd-1393-4029-95b1-46cb7f57fab3,GCB239,Bioinorgânica,2,30,49-QUÍMICA - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4120,1152567,QUÍMICA,NOTURNO,Não,Sim,2021-08-19
77949def-ac6d-4a79-bc63-6148ec789290,GCB240,Práticas de morfofisiologia humana,4,60,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
a03a32c7-f721-4b39-bd25-47187a33fea7,GCB241,Biotecnologia,4,60,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
8e724d5f-613b-4d40-88cc-61249784ee6f,GCB242,Bioinformática,4,60,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
b89205b0-e055-4ae0-ad69-b677d2d1eedb,GCB243,Bioinformática e simulações de sistemas bioquímicos,4,60,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
b6747b44-170f-4ecd-b247-a9d8c1c0a55a,GCB244,Bioestatística,4,60,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
3d5b4942-a85f-4891-81d9-2c47ca081de9,GCB245,Biossegurança,2,30,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
7242f8e2-c4e4-4e16-bcb0-58dac628e950,GCB246,Microbiologia ambiental,3,45,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
632e82b5-73b6-4251-b300-cda87b1cbf19,GCB247,Biologia da polinização,4,60,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
2a615e95-17a0-4de5-a309-33729aa4a83a,GCB248,Ecologia comportamental,2,30,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
a42212aa-af06-45b2-94b9-695484e9aabb,GCB249,Gestão ambiental,2,30,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
a93bf6f2-7451-4901-ab19-2d98d70d85b8,GCB250,Bioética,2,30,50-CIÊNCIAS BIOLÓGICAS - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4200,1152544,CIÊNCIAS BIOLÓGICAS,INTEGRAL,Não,Sim,2021-08-19
63081405-2ec4-4664-ab07-068d064e56f4,GCB251,Biologia celular e tecidual,4,60,5-AGRONOMIA - CHAPECÓ - 2010,0,Não,Sim,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2021-08-19
ef1475d1-784c-4428-be50-7c90ce763c48,GCB252,Tópicos especiais em ciências e biologia I,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,0,Não,Sim,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
7fb52ec2-8ad3-41dc-8331-522793f53fce,GCB253,Tópicos especiais em ciências e biologia II,4,60,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,0,Não,Sim,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2021-08-19
