_id,nome_campus,ano,semestre,cod_ccr,nome_ccr,cr_ccr,ch_ccr,id_turma,desc_turma,tem_turma,cod_uffs_curso_turma,curso_turma,fase_turma,lista_docentes_ch,ch_teorica,ch_pratica,vagas_turma,qtd_inscritos,qtd_concluiram,sit_turma,data_atualizacao
d51aef87-f788-4f3d-b326-9eb33668ea8f,Chapecó,2021,2,GLA104,Produção textual acadêmica,4,60,32360,Administração - 1ª fase (Noturno - Remoto) - 2021/2,,1601,ADMINISTRAÇÃO,1,,0,0,50,8,0,Em Curso,2021-08-19
1273dc64-82bb-40a9-b9b8-0724a09ede2c,Erechim,2015,2,GCH145,Estágio curricular supervisionado: prática de ensino em geografia I,6,90,12293,Geografia - 6ª Fase - Noturno - 2015/2,,5712,GEOGRAFIA,6,"[{""docente"":""ROBSON OLIVINO PAIM"",""ch_docente"":90}]",0,0,50,18,17,Encerrada,2021-08-19
b04b91ee-faba-41fc-b95b-d55af7fa1483,Erechim,2011,2,GLA004,Leitura e produção textual II,4,60,1229,História (T2),,5722,HISTÓRIA,2,"[{""docente"":""ALESSANDRA AVILA MARTINS"",""ch_docente"":60}]",0,0,50,39,36,Encerrada,2021-08-19
e67b2520-edf8-4f77-bec9-87d40f309534,Erechim,2010,1,GEX001,Matemática instrumental,4,60,122,História (T1),,5722,HISTÓRIA,1,"[{""docente"":""ANDERSON ANDRE GENRO ALVES RIBEIRO"",""ch_docente"":60}]",0,0,50,40,40,Encerrada,2021-08-19
7089683c-b5ba-4488-a005-4e1b420349f6,Laranjeiras do Sul,2016,2,GCA043,Manejo de plantas espontâneas,3,45,14480,Agronomia- 6ª fase - Integral - 2016/2,,2503,AGRONOMIA,6,"[{""docente"":""GERALDO DEFFUNE GONCALVES DE OLIVEIRA"",""ch_docente"":45}]",0,0,50,30,30,Encerrada,2021-08-19
2691ff9a-1273-4636-8d2c-2c5cbd7257f5,Cerro Largo,2018,1,GCS142,"Organização, sistemas e métodos",2,30,20233,Administração - 3ª Fase - Integral - 2018/1,,4601,ADMINISTRAÇÃO,3,"[{""docente"":""RODRIGO PRANTE DILL"",""ch_docente"":30}]",0,0,50,47,46,Encerrada,2021-08-19
b806ec89-e3fb-4877-b774-2d1a422776c0,Erechim,2021,2,GCB317,Biologia e manejo de plantas daninhas,5,75,32358,Agronomia - 6ª fase - (Remoto) - 2021/2,,5502,AGRONOMIA,5,,0,0,50,0,0,Em Curso,2021-08-19
5769c43c-3bcc-4752-a393-aee57cdf8cd5,Erechim,2021,2,GCA510,Química e fertilidade do solo,4,60,32359,Agronomia - 6ª fase - (Remoto) - 2021/2,,5502,AGRONOMIA,6,,0,0,50,0,0,Em Curso,2021-08-19
e4c40a90-c830-454e-8f4a-f2cc25055b24,Erechim,2018,2,GCA582,Estágio curricular supervisionado,27,405,22937,Agronomia (Educar) - 10ª Fase - 2018/2,,5524,AGRONOMIA,10,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":15}]",0,0,46,45,45,Encerrada,2021-08-19
7e346c2f-8597-4896-85a8-84d4e10a459b,Chapecó,2019,2,GCA655,Introdução à poluição do solo,3,45,25759,Agronomia (Optativo) - 8ª Fase - Integral - 2019/2,,1501,AGRONOMIA,8,"[{""docente"":""JORGE LUIS MATTIAS"",""ch_docente"":45}]",0,0,20,21,17,Encerrada,2021-08-19
cffa1bec-9544-4d05-b48a-9375c7ae16e2,Chapecó,2021,2,GCH290,Iniciação à prática científica,4,60,32363,Administração - 1ª fase (Noturno - Remoto) - 2021/2,,1601,ADMINISTRAÇÃO,1,,0,0,50,9,0,Em Curso,2021-08-19
dea8a87f-63b8-4aab-8eae-8cb95bb9c7d6,Erechim,2021,2,GEN243,Hidráulica e hidrologia,4,60,32361,Agronomia - 6ª fase - (Remoto) - 2021/2,,5502,AGRONOMIA,6,,0,0,50,0,0,Em Curso,2021-08-19
8ddec9e9-29ce-4472-8ca8-e6f13af321ca,Laranjeiras do Sul,2015,2,GEX116,Geomorfologia e pedologia,3,45,11186,Agronomia - 4ª fase - Integral - 2015/2,,2503,AGRONOMIA,4,"[{""docente"":""LEANDRO MICHALOVICZ"",""ch_docente"":45}]",0,0,55,55,52,Encerrada,2021-08-19
4e835bee-abc1-4614-bd0c-1f0dbb220355,Laranjeiras do Sul,2016,2,GCA137,Apicultura,2,30,14484,Agronomia (Optativa) - 6ª fase - Integral - 2016/2,,2503,AGRONOMIA,6,"[{""docente"":""ALEXANDRE MONKOLSKI"",""ch_docente"":30}]",0,0,50,46,42,Encerrada,2021-08-19
e3a2637f-b571-4571-bd12-8b7bb029e232,Erechim,2021,2,GCA464,Floricultura e paisagismo,2,30,32365,Agronomia - 6ª fase - (Remoto) - 2021/2,,5502,AGRONOMIA,6,,0,0,50,0,0,Em Curso,2021-08-19
5bb4c88b-ee6a-4a40-8a4e-c6085bd5fef1,Laranjeiras do Sul,2016,2,GEX116,Geomorfologia e pedologia,3,45,14490,Agronomia- 4ª fase - Integral - 2016/2,,2503,AGRONOMIA,4,"[{""docente"":""JOSE FRANCISCO GRILLO"",""ch_docente"":45}]",0,0,50,50,49,Encerrada,2021-08-19
72aef44a-651d-4342-92f9-70b826f2e281,Erechim,2021,2,GCA638,Plantas de lavoura I,6,90,32362,Agronomia - 6ª fase - (Remoto) - 2021/2,,5502,AGRONOMIA,6,,0,0,50,0,0,Em Curso,2021-08-19
79d5fabf-0a80-4189-ad59-4a9d06752234,Laranjeiras do Sul,2016,2,GCA038,Entomologia agrícola,4,60,14487,Agronomia (Turma A) - 4ª fase - Integral - 2016/2,,2503,AGRONOMIA,4,"[{""docente"":""ALINE POMARI FERNANDES"",""ch_docente"":45}]",0,0,20,20,19,Encerrada,2021-08-19
364a2376-430c-493c-8048-ad91ecc78a68,Laranjeiras do Sul,2013,1,GEX051,Química orgânica experimental,3,45,4786,Engenharia de alimentos  - 7ª fase  - integral - 2013/1 ,,2310,ENGENHARIA DE ALIMENTOS,7,"[{""docente"":""THIAGO BERGLER BITENCOURT"",""ch_docente"":45}]",0,0,20,20,20,Encerrada,2021-08-19
ace9e2a5-7be8-40cf-81ce-d4254089218d,Cerro Largo,2015,2,GEX209,Computação básica,4,60,11175,Física  - 6ª Fase - Noturno - 2015/2,,4100,FÍSICA,6,"[{""docente"":""RENEO PEDRO PREDIGER"",""ch_docente"":60}]",0,0,30,30,26,Encerrada,2021-08-19
59946e72-eff0-41cb-b3dd-e05709129021,Erechim,2016,1,GEX212,Matemática B,4,60,14322,Agronomia - 1ª Fase - Integral - 2016/1,,5502,AGRONOMIA,1,"[{""docente"":""DENISE KNORST DA SILVA"",""ch_docente"":60}]",0,0,50,59,53,Encerrada,2021-08-19
6efbb54d-69b1-463b-ae28-18801b84624c,Chapecó,2018,1,GCB040,Genética e evolução,3,45,20243,Agronomia - 3ª Fase - Integral - 2018/1,,1501,AGRONOMIA,3,"[{""docente"":""SAMUEL MARIANO GISLON DA SILVA"",""ch_docente"":45}]",0,0,60,49,43,Encerrada,2021-08-19
80b53c8c-1bdd-45dd-bc7f-5b44541f3228,Cerro Largo,2018,1,GCS145,"Empreendedorismo, criatividade e inovação",2,30,20257,Administração - 5ª Fase - Integral - 2018/1,,4601,ADMINISTRAÇÃO,5,"[{""docente"":""FABRICIO COSTA DE OLIVEIRA"",""ch_docente"":30}]",0,0,50,39,37,Encerrada,2021-08-19
02038959-7f4f-4775-bc80-d7edacb8863b,Laranjeiras do Sul,2020,1,GEX187,Física I,4,60,28339,Engenharia de Alimentos - 3ª Fase - 2020/1,,2310,ENGENHARIA DE ALIMENTOS,3,"[{""docente"":""WANDERSON GONCALVES WANZELLER"",""ch_docente"":60}]",0,0,50,0,0,Cancelamento Administrativo,2021-08-19
45f2c1f8-ae6f-4d45-869d-5466ce6e2d6a,Erechim,2021,2,GCA472,Agroecologia II - vivências,4,60,32369,Agronomia - 8ª fase - (Remoto) - 2021/2,,5502,AGRONOMIA,8,,0,0,50,0,0,Em Curso,2021-08-19
448e43c7-9f6f-4d5a-aa06-369eeb994adf,Erechim,2021,2,GCA474,Secagem e armazenagem de grãos,4,60,32371,Agronomia - 8ª fase - (Remoto) - 2021/2,,5502,AGRONOMIA,8,,0,0,50,0,0,Em Curso,2021-08-19
e4966d02-9281-4dd7-b33d-92b5c6818a36,Erechim,2015,2,GCH150,Seminário de trabalho de conclusão de curso II,4,60,12301,História - 10ª Fase - Noturno - 2015/2,,5722,HISTÓRIA,10,"[{""docente"":""JOSE EDIMAR DE SOUZA"",""ch_docente"":60}]",0,0,50,26,26,Encerrada,2021-08-19
b4abdc45-daf9-49a1-af60-53613c342e23,Erechim,2015,2,GCH337,Introdução aos estudos históricos,4,60,12307,História - 2ª Fase - Noturno - 2015/2,,5722,HISTÓRIA,2,"[{""docente"":""GERSON LUIS EGAS SEVERO"",""ch_docente"":60}]",0,0,50,48,48,Encerrada,2021-08-19
632cc5fd-a545-4560-9513-bcd215293727,Erechim,2015,2,GCH343,História indígena,4,60,12309,História - 4ª Fase - Noturno - 2015/2,,5722,HISTÓRIA,4,"[{""docente"":""GERSON WASEN FRAGA"",""ch_docente"":60}]",0,0,50,30,29,Encerrada,2021-08-19
fc8f508d-6f05-48a5-a674-01edd958b8a1,Erechim,2015,2,GCH344,Teoria e metodologia da história II,4,60,12310,História - 4ª Fase - Noturno - 2015/2,,5722,HISTÓRIA,4,"[{""docente"":""FABIO FRANCISCO FELTRIN DE SOUZA"",""ch_docente"":60}]",0,0,50,24,23,Encerrada,2021-08-19
dc7cb771-6012-4162-b441-783f8f991570,Erechim,2021,2,GCA473,Olericultura,4,60,32370,Agronomia - 8ª fase - (Remoto) - 2021/2,,5502,AGRONOMIA,8,,0,0,50,0,0,Em Curso,2021-08-19
d63f5267-97cf-4762-b25f-4897c756798f,Erechim,2021,2,GCS518,Gestão no meio rural,2,30,32372,Agronomia - 8ª fase - (Remoto) - 2021/2,,5502,AGRONOMIA,8,,0,0,51,0,0,Em Curso,2021-08-19
02cb76ad-4a42-4af7-b6b3-51daef392d37,Erechim,2015,2,GCH335,História antiga II,4,60,12305,História - 2ª Fase - Noturno - 2015/2,,5722,HISTÓRIA,2,"[{""docente"":""PAULO JOSE SA BITTENCOURT"",""ch_docente"":60}]",0,0,53,51,51,Encerrada,2021-08-19
576d1007-434d-48d8-b41d-bf4f53efe472,Erechim,2021,2,GCS238,"Meio ambiente, economia e sociedade",4,60,32368,Agronomia - 8ª fase - (Remoto) - 2021/2,,5502,AGRONOMIA,8,,0,0,50,0,0,Em Curso,2021-08-19
0e0b981e-1266-4bb6-b8de-c96123950100,Erechim,2021,2,GCA481,Estágio curricular supervisionado,30,450,32375,Agronomia - 10ª fase - (Remoto) - 2021/2,,5502,AGRONOMIA,10,,0,0,50,0,0,Em Curso,2021-08-19
3fe76df8-9cab-48ea-8b7b-3f7934b21330,Laranjeiras do Sul,2020,1,GEN248,Fenômenos de transporte II,6,90,27262,Engenharia de Alimentos - 7ª e 9ª Fases (Remoto) - 2020/1,,2310,ENGENHARIA DE ALIMENTOS,7,"[{""docente"":""GUSTAVO HENRIQUE FIDELIS DOS SANTOS"",""ch_docente"":45},{""docente"":""MARCOS ALCEU FELICETTI"",""ch_docente"":45}]",0,0,50,12,10,Encerrada,2021-08-19
20df4e66-42b8-497a-b9bb-e095a31b9b09,Laranjeiras do Sul,2016,2,GEX006,Estatística básica,4,60,14513,Engenharia de Aquicultura - 2ª fase - Integral 2016/2,,2510,ENGENHARIA DE AQUICULTURA,2,"[{""docente"":""ROBSON FERREIRA DE PAULA"",""ch_docente"":60}]",0,0,50,48,41,Encerrada,2021-08-19
626e5743-9d48-4027-b52f-139177c60b49,Laranjeiras do Sul,2018,1,GCS397,Economia internacional,4,60,20260,Ciências Econômicas - 7ª Fase  - Integral - 2018/1,,2601,CIÊNCIAS ECONÔMICAS,7,"[{""docente"":""PAULO ALEXANDRE NUNES"",""ch_docente"":60}]",0,0,50,41,37,Encerrada,2021-08-19
bc13a137-acb9-4b5e-b7e6-4484a5b36fe7,Passo Fundo,2018,1,GCS238,"Meio ambiente, economia e sociedade",4,60,20774,Medicina - 4ª Fase - Integral - 2018/1,,6400,MEDICINA,4,"[{""docente"":""ADELMIR FIABANI"",""ch_docente"":60}]",0,0,36,31,30,Encerrada,2021-08-19
67f38465-4ad4-4e3e-89a4-a0fd3e8e6a4e,Realeza,2018,1,GSA138,Personal diet,2,30,20599,Nutrição (Optativo) - 7ª Fase - Integral - 2018/1,,3410,NUTRIÇÃO,7,"[{""docente"":""ELIANI FRIZON"",""ch_docente"":30}]",0,0,44,17,17,Encerrada,2021-08-19
2fb189f2-10cc-446f-b07c-182010f691a8,Chapecó,2019,1,GCA057,Pós-colheita,3,45,24374,Agronomia (Turma A) - 9ª Fase - Integral - 2019/1,,1501,AGRONOMIA,9,"[{""docente"":""CLEVISON LUIZ GIACOBBO"",""ch_docente"":30},{""docente"":""VANESSA NEUMANN SILVA"",""ch_docente"":15}]",0,0,25,26,25,Encerrada,2021-08-19
ce67985d-d94f-4a18-8b15-6028cac82cd2,Erechim,2021,2,GCA475,Processamento de produtos de origem animal,4,60,32373,Agronomia - 8ª fase - (Remoto) - 2021/2,,5502,AGRONOMIA,8,,0,0,50,0,0,Em Curso,2021-08-19
136922e0-d330-4e4b-98b0-6deb43f3fe0c,Chapecó,2021,2,GCS528,Economia aplicada à administração,2,30,32377,Administração - 3ª fase (Remoto) - 2021/2,,1601,ADMINISTRAÇÃO,3,,0,0,50,0,0,Em Curso,2021-08-19
a67cbc03-2fef-4cc7-a3b4-5e461d3d68c8,Chapecó,2018,1,GCH036,Sociologia II,4,60,20787,Ciências Sociais - 3ª Fase - Noturno - 2018/1,,1741,CIÊNCIAS SOCIAIS,3,"[{""docente"":""FABIO CARMINATI"",""ch_docente"":60}]",0,0,50,24,22,Encerrada,2021-08-19
e06048f6-c542-495b-a5eb-c3e4c3ef01d5,Laranjeiras do Sul,2016,2,GCA176,Prática de pesquisa,2,30,14511,Agronomia (Optativa)- 8ª fase - 10ªfase - Integral - 2016/2,,2503,AGRONOMIA,8,"[{""docente"":""ROBERSON DIBAX"",""ch_docente"":30}]",0,0,50,15,14,Encerrada,2021-08-19
4ce27018-ae49-4be4-bde3-3cd14f6d0159,Erechim,2021,2,GCA476,Elaboração de projetos,2,30,32374,Agronomia - 8ª fase - (Remoto) - 2021/2,,5502,AGRONOMIA,8,,0,0,50,0,0,Em Curso,2021-08-19
c677ead0-ba51-4fd5-aa6d-590546ee9ddd,Chapecó,2021,2,GEX212,Matemática B,4,60,32376,Administração - 1ª fase (Noturno - Remoto) - 2021/2,,1601,ADMINISTRAÇÃO,1,,0,0,50,9,0,Em Curso,2021-08-19
9e7365ef-0d3a-4bfe-a4fd-2e2d1bc355bf,Laranjeiras do Sul,2020,1,GEX595,Higiene e legislação de alimentos,3,45,27266,Engenharia de Alimentos - 7ª e 9ª Fases (Remoto) - 2020/1,,2310,ENGENHARIA DE ALIMENTOS,7,"[{""docente"":""EDUARDA MOLARDI BAINY"",""ch_docente"":45}]",0,0,0,19,15,Encerrada,2021-08-19
1846dd75-4d88-41de-bbcd-1f83c4187a89,Realeza,2016,1,GCH311,Fundamentos da educação,4,60,14333,Física - 3ª Fase - Noturno - 2016/1,,3101,FÍSICA,3,"[{""docente"":""ALMIR PAULO DOS SANTOS"",""ch_docente"":60}]",0,0,30,11,10,Encerrada,2021-08-19
24873878-a307-435d-94d2-4ba6ee7c7bc6,Laranjeiras do Sul,2015,2,GCA071,Viagem de estudo,2,30,11436,Engenharia de Aquicultura - 4ª fase - Integral 2015/2,,2510,ENGENHARIA DE AQUICULTURA,4,"[{""docente"":""MAUDE REGINA DE BORBA"",""ch_docente"":30}]",0,0,50,16,16,Encerrada,2021-08-19
73682fa8-33f1-48cd-b734-e065dd125510,Laranjeiras do Sul,2019,2,GCA597,Prática de campo VI,2,30,25161,Agronomia - 6ª Fase - Integral - 2019/2,,2503,AGRONOMIA,6,"[{""docente"":""RUBENS FEY"",""ch_docente"":30}]",0,0,50,34,34,Encerrada,2021-08-19
d8a1d2a0-255a-4f28-8df5-d771d64eb477,Erechim,2016,2,GCB298,Genética,3,45,14528,Agronomia (Educar) - 3ª Fase - 2016/2,,5524,AGRONOMIA,3,"[{""docente"":""CLAUDIO ALBERTO DOS SANTOS"",""ch_docente"":45}]",0,0,57,57,57,Encerrada,2021-08-19
d77660f1-ea8f-487a-b58b-c18a94f8b03a,Realeza,2015,2,GSA037,Avaliação nutricional I,4,60,11365,Nutrição (Turma B) - 4ª Fase - Integral - 2015/2,,3410,NUTRIÇÃO,4,"[{""docente"":""ROZANE APARECIDA TOSO BLEIL"",""ch_docente"":45}]",0,0,22,22,20,Encerrada,2021-08-19
4fdfc603-2651-440f-893b-9b26cfa9cb04,Laranjeiras do Sul,2016,2,GEN003,Hidrologia e climatologia,3,45,14517,Engenharia de Aquicultura - 2ª fase - Integral 2016/2,,2510,ENGENHARIA DE AQUICULTURA,2,"[{""docente"":""JOSUEL ALFREDO VILELA PINTO"",""ch_docente"":45}]",0,0,50,27,20,Encerrada,2021-08-19
05dd3f43-a3f5-47e9-b4da-60465a3fce8e,Realeza,2018,1,GCB037,Microbiologia de alimentos,4,60,20557,Nutrição (Turma B) - 5ª Fase - Integral - 2018/1,,3410,NUTRIÇÃO,5,"[{""docente"":""ALEXANDRE CARVALHO DE MOURA"",""ch_docente"":30}]",0,0,22,0,0,Cancelamento Administrativo,2021-08-19
b52011b1-1766-4abe-8c43-fe3a5cb36b0e,Laranjeiras do Sul,2018,1,GCS056,Administração e análise de projetos,4,60,20270,Ciências Econômicas - 7ª Fase  - Integral - 2018/1,,2601,CIÊNCIAS ECONÔMICAS,7,"[{""docente"":""JOAO ARAMI MARTINS PEREIRA"",""ch_docente"":60}]",0,0,52,49,38,Encerrada,2021-08-19
b6e7f338-a36f-4253-ad69-a62e31d919ce,Passo Fundo,2019,2,GCH293,Introdução à filosofia,4,60,25170,Medicina - 1ª Fase - Integral - 2019/2,,6400,MEDICINA,1,"[{""docente"":""JOSÉ FRANCISCO MARTINS BORGES"",""ch_docente"":60}]",0,0,40,33,30,Encerrada,2021-08-19
f81a5edc-1de7-44b1-8e25-7eed97221151,Laranjeiras do Sul,2021,2,GEX808,Química III,5,75,32378,Interdisciplinar em Educação do Campo: Ciências da Natureza – 6ª Fase (Remoto) - 2021/2,,2531,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,6,,0,0,40,0,0,Em Curso,2021-08-19
c409c147-44d3-4302-99b6-81c4307a4ef6,Chapecó,2020,1,GCS116,Laboratório de gestão IV – trabalho de conclusão de curso,10,150,28030,Administração - Noturno - 10ª fase - (Remoto) - 2020/1,,1601,ADMINISTRAÇÃO,10,"[{""docente"":""TATIANE SILVA TAVARES MAIA"",""ch_docente"":150}]",0,0,0,34,29,Encerrada,2021-08-19
c08bbd05-7b26-4ed4-9b37-6dfbcbd4a278,Chapecó,2020,1,GCS307,Desenvolvimento regional,2,30,28034,Administração (optativo) - Noturno - 10ª fase - (Remoto) - 2020/1,,1601,ADMINISTRAÇÃO,10,"[{""docente"":""ENISE BARTH"",""ch_docente"":30}]",0,0,0,14,12,Encerrada,2021-08-19
2c64cd87-f9cd-4248-a4a8-231f85ab6320,Erechim,2016,2,GEX570,Geomorfologia e pedologia,3,45,14532,Agronomia (Educar) - 3ª Fase - 2016/2,,5524,AGRONOMIA,3,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":45}]",0,0,57,57,57,Encerrada,2021-08-19
f94c3aac-88cc-44ee-976f-96514efea145,Laranjeiras do Sul,2020,1,GEN006,Fenômenos de transporte III,4,60,27272,Engenharia de Alimentos - 11ª Fase (Remoto) - 2020/1,,2310,ENGENHARIA DE ALIMENTOS,11,"[{""docente"":""GUSTAVO HENRIQUE FIDELIS DOS SANTOS"",""ch_docente"":60}]",0,0,0,2,2,Encerrada,2021-08-19
eb7b0c94-0046-4932-8a37-e937177940d4,Chapecó,2021,2,GCS531,Teorias da administração II,4,60,32387,Administração - 3ª fase (Remoto) - 2021/2,,1601,ADMINISTRAÇÃO,3,,0,0,50,0,0,Em Curso,2021-08-19
597736fa-b07c-45f6-9403-baacd3adb71b,Cerro Largo,2018,1,GEX252,Prática de ensino de física e ciências IV,2,30,19698,Física - 5ª fase - Noturno - 2018/1,,4100,FÍSICA,5,"[{""docente"":""ROSEMAR AYRES DOS SANTOS"",""ch_docente"":30}]",0,0,30,9,9,Encerrada,2021-08-19
02d05136-565e-4167-8d69-452dd8dae282,Chapecó,2018,1,GCH087,Antropologia para administradores,2,30,20614,Administração - 3ª Fase - Matutino - 2018/1,,1600,ADMINISTRAÇÃO,3,"[{""docente"":""ARI JOSE SARTORI"",""ch_docente"":30}]",0,0,50,42,37,Encerrada,2021-08-19
bd3baae4-9fbb-4c94-8aa0-e187f3bdcea0,Chapecó,2021,2,GEX210,Estatística básica,4,60,32383,Administração - 3ª fase (Remoto) - 2021/2,,1601,ADMINISTRAÇÃO,3,,0,0,50,0,0,Em Curso,2021-08-19
e7f01bdb-dd7a-49e8-aa2f-a8be02764d16,Chapecó,2018,1,GCS116,Laboratório de gestão IV – trabalho de conclusão de curso,10,150,20586,Administração - 10ª Fase - Noturno - 2018/1,,1601,ADMINISTRAÇÃO,10,"[{""docente"":""EMERSON MOISES LABES"",""ch_docente"":15}]",0,0,50,35,34,Encerrada,2021-08-19
b0fff06c-0315-4315-a01d-8edc3f6206e4,Laranjeiras do Sul,2021,2,GEX809,Física III,4,60,32379,Interdisciplinar em Educação do Campo: Ciências da Natureza – 6ª Fase (Remoto) - 2021/2,,2531,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,6,,0,0,40,0,0,Em Curso,2021-08-19
5820890d-14f5-4fa2-9a1f-8ed6f14ddef7,Chapecó,2018,2,GCH293,Introdução à filosofia,4,60,22605,Geografia - 4ª Fase - Noturno - 2018/2,,1711,GEOGRAFIA,4,"[{""docente"":""ELSIO JOSE CORA"",""ch_docente"":60}]",0,0,50,45,43,Encerrada,2021-08-19
06111019-dbb0-4512-8b0c-0fa1178e4785,Chapecó,2021,2,GCS529,Planejamento organizacional,4,60,32380,Administração - 3ª fase (Remoto) - 2021/2,,1601,ADMINISTRAÇÃO,3,,0,0,50,0,0,Em Curso,2021-08-19
e2f52ba7-d0f3-44fc-a47d-56356391ee28,Laranjeiras do Sul,2013,1,GCB232,Bioquímica,4,60,4842,Engenharia de alimentos (optativo) - 5ª fase - integral - 2013.1 ,,2310,ENGENHARIA DE ALIMENTOS,5,"[{""docente"":""LUISA HELENA CAZAROLLI"",""ch_docente"":60}]",0,0,53,16,14,Encerrada,2021-08-19
59e7b684-7233-47fc-8f38-1128e1365cfb,Laranjeiras do Sul,2021,2,GCH1183,Estágio curricular supervisionado III,5,75,32381,Interdisciplinar em Educação do Campo: Ciências da Natureza – 6ª Fase (Remoto) - 2021/2,,2531,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,6,,0,0,40,0,0,Em Curso,2021-08-19
efd62878-b13d-4402-b610-7ed149db8c74,Laranjeiras do Sul,2021,2,GCH1184,Instrumentação e práticas do ensino de ciências da natureza I,4,60,32382,Interdisciplinar em Educação do Campo: Ciências da Natureza – 6ª Fase (Remoto) - 2021/2,,2531,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,6,,0,0,40,0,0,Em Curso,2021-08-19
a7d8e811-b9b4-4594-a9c8-bf656a1b721a,Erechim,2015,2,GCH345,História moderna,4,60,12312,História - 4ª Fase - Noturno - 2015/2,,5722,HISTÓRIA,4,"[{""docente"":""CAROLINE RIPPE DE MELLO KLEIN"",""ch_docente"":60}]",0,0,50,29,27,Encerrada,2021-08-19
38675193-f053-4b9b-b26c-4414ba04887a,Realeza,2020,1,GCB224,Evolução,2,30,26754,Ciências Biológicas - 9ª Fase - (Remoto) - 2020/1,,3201,CIÊNCIAS BIOLÓGICAS,9,"[{""docente"":""DANIEL GALIANO"",""ch_docente"":30}]",0,0,35,35,31,Encerrada,2021-08-19
cc276e0d-33b5-4efd-8637-b8d5c2dee00c,Laranjeiras do Sul,2021,2,GCH803,Agroecologia e cooperação na escola,2,30,32386,Interdisciplinar em Educação do Campo: Ciências da Natureza – 6ª Fase (Remoto) - 2021/2,,2531,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,6,,0,0,40,0,0,Em Curso,2021-08-19
d6bbcd95-f48e-46e4-9724-ce4866829031,Chapecó,2012,2,GCH005,História e arqueologia das populações indígenas,4,60,1969,Licenciatura em História - 1ª Fase - Noturno - 2012/2,,1721,HISTÓRIA,1,"[{""docente"":""JAISSON TEIXEIRA LINO"",""ch_docente"":60}]",0,0,50,51,44,Encerrada,2021-08-19
49fad68a-bdfb-4cad-8798-a0215c25d6ea,Erechim,2020,1,GCB260,Bioprocessos,3,45,27281,Engenharia Ambiental e Sanitária - 7ª Fase - (Remoto) - 2020/1,,5302,ENGENHARIA AMBIENTAL E SANITÁRIA,0,"[{""docente"":""HELEN TREICHEL"",""ch_docente"":45}]",0,0,0,1,1,Encerrada,2021-08-19
2cde9560-fced-41c3-a2d5-7aad771d6d0b,Realeza,2013,1,GCH318,História e epistemologia das ciências para o ensino de química,4,60,4846,Química - 7º Fase - Noturno - 2013/1,,3121,QUÍMICA,7,"[{""docente"":""BRUNO DOS SANTOS PASTORIZA"",""ch_docente"":60}]",0,0,30,29,26,Encerrada,2021-08-19
f9d7aa8d-0655-4497-9de9-7491d7ff4aca,Chapecó,2020,1,GCS068,Administração financeira I,4,60,28042,Administração - Noturno - 4ª fase - (Remoto) - 2020/1,,1601,ADMINISTRAÇÃO,4,"[{""docente"":""LARISSA DE LIMA TRINDADE"",""ch_docente"":60}]",0,0,56,60,45,Encerrada,2021-08-19
57c66233-ed37-44a3-a927-f4a1a2cba0b4,Erechim,2020,1,GCB298,Genética,3,45,28295,Agronomia (Educar) - 3ª Fase - (Remoto) - 2020/1,,5524,AGRONOMIA,3,"[{""docente"":""ALTEMIR JOSE MOSSI"",""ch_docente"":45}]",0,0,0,49,49,Encerrada,2021-08-19
930efb9f-c935-4713-920f-7c2f65302d5e,Laranjeiras do Sul,2021,2,GCH1185,Matrizes formativas e práticas na educação do campo,4,60,32384,Interdisciplinar em Educação do Campo: Ciências da Natureza – 6ª Fase (Remoto) - 2021/2,,2531,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,6,,0,0,40,0,0,Em Curso,2021-08-19
2a5582c6-6ccb-46af-9058-894928a53db0,Chapecó,2021,2,GCS530,Contabilidade geral,4,60,32385,Administração - 3ª fase (Remoto) - 2021/2,,1601,ADMINISTRAÇÃO,3,,0,0,50,0,0,Em Curso,2021-08-19
b11ef7ac-59a6-4df7-99f5-027031ddcf73,Realeza,2019,2,GSA029,Nutrição materno infantil,4,60,25651,Nutrição - 6ª Fase - Integral - 2019/2,,3410,NUTRIÇÃO,6,"[{""docente"":""ROZANE APARECIDA TOSO BLEIL"",""ch_docente"":60}]",0,0,40,33,32,Encerrada,2021-08-19
d021ae2b-749b-4238-bedc-1ef5a845c551,Erechim,2019,2,GCH1235,Concepções de ciência e tecnologia,4,60,26556,Interdisciplinar em Educação do Campo: Ciências da Natureza (Pronacampo) (Optativa) - 1ª Fase - Integral - 2019/2,,5510,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,1,"[{""docente"":""FÁBIO APARECIDO DA COSTA"",""ch_docente"":60}]",0,0,45,40,37,Encerrada,2021-08-19
